,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,artist_ids,top_track_popularities,genres,track_popularities
0,1290,All My Life (feat. J. Cole),Lil Durk,Almost Healed,spotify:track:6T7FXSuXykeGktMLGp8WgE,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",66.0
1,195730,Never Again,Lil Durk,Almost Healed,spotify:track:45ei5A1TycXr9ZsWaFZiuT,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
2,123200,Put Em On Ice,Lil Durk,Almost Healed,spotify:track:1Q33JSvyx8OTTwafwCNVl8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",46.0
3,7162,Big Dawg (feat. Chief Wuk),Lil Durk,Almost Healed,spotify:track:7CSxAriQKhvmM7Bu12fm5e,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
4,66970,Sad Songs,Lil Durk,Almost Healed,spotify:track:6ALiIRPSgKaMRu5PDBZvN8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
5,189324,War Bout It (feat. 21 Savage),Lil Durk,Almost Healed,spotify:track:4muwDurKeVOB1WBjTVRWlD,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",58.0
6,265160,You Got Em,Lil Durk,Almost Healed,spotify:track:1kXlRnMZ8nvUuCYkfxn7iw,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
7,21119,Grandson (feat. Kodak Black),Lil Durk,Almost Healed,spotify:track:2iUQCloOfXTzjZAyW23pGf,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
8,153740,Same Side (feat. Rob49),Lil Durk,Almost Healed,spotify:track:2JNaqjOm7jHePMdr6WIadg,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
9,291054,B12,Lil Durk,Almost Healed,spotify:track:7cP6kjAIJtIN1zyV5Q0kA9,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",49.0
10,33374,At This Point We Stuck,Lil Durk,Almost Healed,spotify:track:6C5BUMqodKquXEQjEE8EeW,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",41.0
11,1760,Sad Songs,Lil Durk,Almost Healed,spotify:track:6ALiIRPSgKaMRu5PDBZvN8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
12,590,All My Life (feat. J. Cole),Lil Durk,Almost Healed,spotify:track:6T7FXSuXykeGktMLGp8WgE,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",66.0
13,129536,Never Again,Lil Durk,Almost Healed,spotify:track:45ei5A1TycXr9ZsWaFZiuT,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
14,15670,2TURNTY,Jerm,JERM_X,spotify:track:4lXb9B82zhhVD66jbUHcSm,5JSpdSi1RHQ3KgNovJBJhF,,['rage rap'],0.0
15,60,Feels Like Summer,Childish Gambino,Summer Pack,spotify:track:7p4vHnYXkxlzvfePJVpcTr,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",67.0
16,297404,Feels Like Summer,Childish Gambino,Summer Pack,spotify:track:7p4vHnYXkxlzvfePJVpcTr,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",67.0
17,284996,Feels Like Summer,Childish Gambino,Summer Pack,spotify:track:7p4vHnYXkxlzvfePJVpcTr,73sIBHcqh3Z3NyqHKZ7FOL,80.0,"['atl hip hop', 'hip hop', 'rap']",67.0
18,2480,,,,,,,,
19,111400,,,,,,,,
20,278467,,,,,,,,
21,8163,,,,,,,,
22,1900,,,,,,,,
23,20980,,,,,,,,
24,181416,Shake,Vellydagoat,Line of Fire,spotify:track:4wfMuwT4Si3RMrIZmV9aHT,0Uls47yHdW9M1hgXUv1fu5,21.0,[],1.0
25,47540,,,,,,,,
26,129567,,,,,,,,
27,124805,SHAKE SUMN,DaBaby,CALL DA FIREMAN,spotify:track:3FhZPYvMGSjFc6boVYKlCv,4r63FhuTkUYltbVAg5TQnk,80.0,"['hip hop', 'north carolina hip hop', 'pop rap', 'rap', 'trap']",59.0
28,124905,Cross The Globe (feat. Juice WRLD),Lil Durk,Almost Healed,spotify:track:52WWw9qNZXZZtWU336TtKG,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
29,68542,scapegoats,Baby Keem,The Melodic Blue,spotify:track:74bdnHhtEzkM49KQJh4hK8,5SXuuuRpukkTvsLuUknva1,79.0,"['hip hop', 'rap']",47.0
30,188093,Spirited Away,6LACK,Since I Have A Lover,spotify:track:13cpmGta0jcpakph0NoGZc,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",45.0
31,10115,No Pole,Don Toliver,Love Sick,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],85.0
32,188093,Spirited Away,6LACK,Since I Have A Lover,spotify:track:13cpmGta0jcpakph0NoGZc,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",45.0
33,187613,No Pole,Don Toliver,Love Sick,spotify:track:0eaVIYo2zeOaGJeqZ5TwYz,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],85.0
34,282000,Since I Have A Lover,6LACK,Since I Have A Lover,spotify:track:5D1QJgn1rP8docnVY6MRJ9,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",51.0
35,14137,Search & Rescue,Drake,Search & Rescue,spotify:track:7aRCf5cLOFN1U7kvtChY1G,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",71.0
36,231840,Testify,6LACK,Since I Have A Lover,spotify:track:3kafzvowAyLtjs6TRFaRdj,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",38.0
37,22250,Inwood Hill Park,6LACK,Since I Have A Lover,spotify:track:4qZLrKsaGkYmVRGUviVPtk,4IVAbR2w4JJNJDDRFP3E83,74.0,"['atl hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",59.0
38,11760,,,,,,,,
39,1500,Gleesh Place,King Von,Welcome to O'Block,spotify:track:2GoduKuMYSTvNR8gNPV1yN,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",58.0
40,2590,Can't Relate,King Von,Welcome to O'Block,spotify:track:7ueAzFpkUwrLePgFwEevFN,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",50.0
41,1550,The Code (feat. Polo G),King Von,Welcome to O'Block,spotify:track:5NOUjBikzECEJyZMTxtErD,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",61.0
42,10570,Ride,King Von,Welcome to O'Block,spotify:track:0c5qAIcNy3jNIxmZXllp4V,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",67.0
43,139840,Never Again,Lil Durk,Almost Healed,spotify:track:45ei5A1TycXr9ZsWaFZiuT,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
44,21111,Moment of Truth,Lil Durk,Almost Healed,spotify:track:3Y1yPRugBkAsBeP9piuFEG,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",43.0
45,1740,Never Imagined (feat. Future),Lil Durk,Almost Healed,spotify:track:4fbXBeVeqzZ0SmJQcWm4St,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
46,197020,Same Side (feat. Rob49),Lil Durk,Almost Healed,spotify:track:2JNaqjOm7jHePMdr6WIadg,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
47,219173,Stand By Me (feat. Morgan Wallen),Lil Durk,Almost Healed,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",68.0
48,159452,Belt2Ass,Lil Durk,Almost Healed,spotify:track:0txehYCgDcWarBnMOatu1D,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
49,163084,B12,Lil Durk,Almost Healed,spotify:track:7cP6kjAIJtIN1zyV5Q0kA9,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",49.0
50,19181,Therapy Session,Lil Durk,Almost Healed,spotify:track:7sc6s7JYr53wn2zBF2Fg1R,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",36.0
51,3010,All My Life (feat. J. Cole),Lil Durk,Almost Healed,spotify:track:6T7FXSuXykeGktMLGp8WgE,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",66.0
52,6690,Big Dawg (feat. Chief Wuk),Lil Durk,Almost Healed,spotify:track:7CSxAriQKhvmM7Bu12fm5e,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
53,292262,War Bout It (feat. 21 Savage),Lil Durk,Almost Healed,spotify:track:4muwDurKeVOB1WBjTVRWlD,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",58.0
54,245675,Grandson (feat. Kodak Black),Lil Durk,Almost Healed,spotify:track:2iUQCloOfXTzjZAyW23pGf,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
55,340,300 Urus,Lil Durk,Almost Healed,spotify:track:3vk9ndnZ0Zjrthm1E7kaNa,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
56,350,Sad Songs,Lil Durk,Almost Healed,spotify:track:6ALiIRPSgKaMRu5PDBZvN8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
57,350,You Got Em,Lil Durk,Almost Healed,spotify:track:1kXlRnMZ8nvUuCYkfxn7iw,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
58,460,At This Point We Stuck,Lil Durk,Almost Healed,spotify:track:6C5BUMqodKquXEQjEE8EeW,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",41.0
59,420,Dru Hill,Lil Durk,Almost Healed,spotify:track:251CD0wYHfHLaXJQMn7Dk2,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",43.0
60,400,Pelle Coat,Lil Durk,Almost Healed,spotify:track:6KlqjCLNImX7W9zYt2Xa7D,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",53.0
61,480,Before Fajr,Lil Durk,Almost Healed,spotify:track:6po54wKTw6h8H3KnLmcEC7,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
62,450,Put Em On Ice,Lil Durk,Almost Healed,spotify:track:1Q33JSvyx8OTTwafwCNVl8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",46.0
63,370,Cross The Globe (feat. Juice WRLD),Lil Durk,Almost Healed,spotify:track:52WWw9qNZXZZtWU336TtKG,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
64,490,Never Again,Lil Durk,Almost Healed,spotify:track:45ei5A1TycXr9ZsWaFZiuT,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
65,480,Moment of Truth,Lil Durk,Almost Healed,spotify:track:3Y1yPRugBkAsBeP9piuFEG,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",43.0
66,370,Same Side (feat. Rob49),Lil Durk,Almost Healed,spotify:track:2JNaqjOm7jHePMdr6WIadg,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
67,440,Never Imagined (feat. Future),Lil Durk,Almost Healed,spotify:track:4fbXBeVeqzZ0SmJQcWm4St,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
68,450,Stand By Me (feat. Morgan Wallen),Lil Durk,Almost Healed,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",68.0
69,170,Stand By Me (feat. Morgan Wallen),Lil Durk,Almost Healed,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",68.0
70,150,Same Side (feat. Rob49),Lil Durk,Almost Healed,spotify:track:2JNaqjOm7jHePMdr6WIadg,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
71,170,Moment of Truth,Lil Durk,Almost Healed,spotify:track:3Y1yPRugBkAsBeP9piuFEG,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",43.0
72,1400,Belt2Ass,Lil Durk,Almost Healed,spotify:track:0txehYCgDcWarBnMOatu1D,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
73,180,Never Imagined (feat. Future),Lil Durk,Almost Healed,spotify:track:4fbXBeVeqzZ0SmJQcWm4St,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",48.0
74,140,Put Em On Ice,Lil Durk,Almost Healed,spotify:track:1Q33JSvyx8OTTwafwCNVl8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",46.0
75,540,Never Again,Lil Durk,Almost Healed,spotify:track:45ei5A1TycXr9ZsWaFZiuT,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
76,140,Dru Hill,Lil Durk,Almost Healed,spotify:track:251CD0wYHfHLaXJQMn7Dk2,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",43.0
77,12020,Before Fajr,Lil Durk,Almost Healed,spotify:track:6po54wKTw6h8H3KnLmcEC7,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
78,160,Cross The Globe (feat. Juice WRLD),Lil Durk,Almost Healed,spotify:track:52WWw9qNZXZZtWU336TtKG,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
79,130,Pelle Coat,Lil Durk,Almost Healed,spotify:track:6KlqjCLNImX7W9zYt2Xa7D,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",53.0
80,620,At This Point We Stuck,Lil Durk,Almost Healed,spotify:track:6C5BUMqodKquXEQjEE8EeW,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",41.0
81,440,You Got Em,Lil Durk,Almost Healed,spotify:track:1kXlRnMZ8nvUuCYkfxn7iw,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
82,470,300 Urus,Lil Durk,Almost Healed,spotify:track:3vk9ndnZ0Zjrthm1E7kaNa,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
83,530,Sad Songs,Lil Durk,Almost Healed,spotify:track:6ALiIRPSgKaMRu5PDBZvN8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
84,460,Grandson (feat. Kodak Black),Lil Durk,Almost Healed,spotify:track:2iUQCloOfXTzjZAyW23pGf,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",45.0
85,670,War Bout It (feat. 21 Savage),Lil Durk,Almost Healed,spotify:track:4muwDurKeVOB1WBjTVRWlD,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",58.0
86,780,Big Dawg (feat. Chief Wuk),Lil Durk,Almost Healed,spotify:track:7CSxAriQKhvmM7Bu12fm5e,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
87,580,All My Life (feat. J. Cole),Lil Durk,Almost Healed,spotify:track:6T7FXSuXykeGktMLGp8WgE,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",66.0
88,650,Therapy Session,Lil Durk,Almost Healed,spotify:track:7sc6s7JYr53wn2zBF2Fg1R,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",36.0
89,247455,B12,Lil Durk,Almost Healed,spotify:track:7cP6kjAIJtIN1zyV5Q0kA9,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",49.0
90,4845,Therapy Session,Lil Durk,Almost Healed,spotify:track:7sc6s7JYr53wn2zBF2Fg1R,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",36.0
91,36680,All My Life (feat. J. Cole),Lil Durk,Almost Healed,spotify:track:6T7FXSuXykeGktMLGp8WgE,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",66.0
92,970,Big Dawg (feat. Chief Wuk),Lil Durk,Almost Healed,spotify:track:7CSxAriQKhvmM7Bu12fm5e,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
93,50860,War Bout It (feat. 21 Savage),Lil Durk,Almost Healed,spotify:track:4muwDurKeVOB1WBjTVRWlD,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",58.0
94,203363,Science Student,Olamide,Science Student,spotify:track:3nlHlYHEvLxkwCiiqbjCKI,4ovtyvs7j1jSmwhkBGHqSr,65.0,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",39.0
95,144311,Science Student,Olamide,Science Student,spotify:track:3nlHlYHEvLxkwCiiqbjCKI,4ovtyvs7j1jSmwhkBGHqSr,65.0,"['afrobeats', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",39.0
96,73170,Ish Me,Kai Bandz,Ish Me,spotify:track:3cdN7EkDaLknt2EtHwYRwT,1D8twu2cuGQdILSS02MqLW,49.0,['cali rap'],11.0
97,102400,Doin Too Much,Lil Durk,Just Cause Y'all Waited 2,spotify:track:4dXU7J4iOBZrhfpAdBzb4C,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",34.0
98,233726,You Got Em,Lil Durk,Almost Healed,spotify:track:1kXlRnMZ8nvUuCYkfxn7iw,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",44.0
99,123200,Put Em On Ice,Lil Durk,Almost Healed,spotify:track:1Q33JSvyx8OTTwafwCNVl8,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",46.0
100,51122,Never Again,Lil Durk,Almost Healed,spotify:track:45ei5A1TycXr9ZsWaFZiuT,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
101,10210,Never Again,Lil Durk,Almost Healed,spotify:track:45ei5A1TycXr9ZsWaFZiuT,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",47.0
102,143510,Broke Boys,Drake,Her Loss,spotify:track:45pUWUeEWGoSdH6UF162G8,3TVXtAsR1Inumwj472S9r4,85.0,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",63.0
103,135140,Broke Opps,King Von,Levon James,spotify:track:02XlaBr5k34zLI1lG6uCSP,6QtgPSJPSzcnn7dPZ4VINp,77.0,"['chicago rap', 'rap']",56.0
104,133510,Ningisa (feat. Tayron Kwidan's),Hulk Van JMF,Ningisa (feat. Tayron Kwidan's),spotify:track:3taDmOcts8iAoW9l4eLBI1,2D2Wm1oAJrDRzXVzxkyBOE,53.0,[],36.0
105,640,Private Landing (feat. Justin Bieber & Future),Don Toliver,Love Sick,spotify:track:52NGJPcLUzQq5w7uv4e5gf,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],75.0
106,292458,Leave the Club (feat. Lil Durk & GloRilla),Don Toliver,Love Sick,spotify:track:0zP8VSgyYSVqrSXTYTn9Su,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],52.0
107,21222,Lately,NAV,Lately,spotify:track:46DB28jumopDyMuYhjoydV,7rkW85dBwwrJtlHRDkJDAC,77.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",42.0
108,78360,Leave the Club (feat. Lil Durk & GloRilla),Don Toliver,Love Sick,spotify:track:0zP8VSgyYSVqrSXTYTn9Su,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],52.0
109,1820,Lately,NAV,Lately,spotify:track:46DB28jumopDyMuYhjoydV,7rkW85dBwwrJtlHRDkJDAC,77.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",42.0
110,190,Wonderful Wayne & Jackie Boy,Babyface Ray,MOB,spotify:track:4E3BSxzGKQrDHBf9QfoewY,3zZ88AwlTwfCJkowsFCvLA,66.0,"['detroit hip hop', 'detroit trap']",56.0
111,940,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,HEROES & VILLAINS,spotify:track:2Hh3ETdQKrmSI3QS0hme7g,0iEtIxbK0KxaSlF7G42ZOp,84.0,['rap'],82.0
112,1600,Embarrassed (feat. Travis Scott),Don Toliver,Love Sick,spotify:track:6w9GrSUaQQIaMBYtabge7p,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],70.0
113,1540,Sorry 4 What? // LV BELT,Tory Lanez,Sorry 4 What,spotify:track:0AyA2lHB4YnQUNa8Y6NNjm,2jku7tDXc6XoB6MO2hFuqg,83.0,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",63.0
114,96150,Cross The Globe (feat. Juice WRLD),Lil Durk,Almost Healed,spotify:track:52WWw9qNZXZZtWU336TtKG,3hcs9uc56yIGFCSy9leWe7,75.0,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'trap']",57.0
115,182241,"Pissy (feat. Roddy Ricch, Nardo Wick)",Gucci Mane,"Pissy (feat. Roddy Ricch, Nardo Wick)",spotify:track:3xOEfEmsrLwf9jcG4gErdA,13y7CgLHjMVRMDqxdx0Xdo,74.0,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",47.0
116,0,Geronimo,Don Toliver,Love Sick,spotify:track:1g4DPOlfsDTIzq9fTU2SFE,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],56.0
117,351362,"Soweto (with Don Toliver, Rema & Tempoe)",Victony,"Soweto (with Don Toliver, Rema and Tempoe)",spotify:track:25Kyv5SeEenT0EETpP2hYn,1E5hfn5BduN2nnoZCJmUVG,72.0,"['afrobeats', 'nigerian pop']",72.0
118,1020,Strike (Holster),Lil Yachty,Strike (Holster),spotify:track:7iTTWHbr4tAlsRJN4m4bay,6icQOAFXDZKsumw3YXyusw,72.0,"['atl hip hop', 'melodic rap', 'rap', 'trap']",62.0
119,900,Geronimo,Don Toliver,Love Sick,spotify:track:1g4DPOlfsDTIzq9fTU2SFE,4Gso3d4CscCijv0lmajZWs,85.0,['rap'],56.0
